,DATE,PRCP,TMIN,TMAX,TAVG
16077,1941-01-01,9.4,0.0,1.7000000000000002,0.8500000000000001
16078,1941-01-02,0.0,-6.1000000000000005,1.1,-2.5
16079,1941-01-03,0.0,-13.3,-3.9000000000000004,-8.600000000000001
16080,1941-01-04,0.0,-18.900000000000002,-13.3,-16.1
16081,1941-01-05,0.0,-17.2,-10.600000000000001,-13.9
16082,1941-01-06,0.30000000000000004,-12.8,-7.800000000000001,-10.3
16083,1941-01-07,0.5,-10.600000000000001,-4.4,-7.500000000000001
16084,1941-01-08,0.0,-7.2,-0.6000000000000001,-3.9000000000000004
16085,1941-01-09,0.0,-18.900000000000002,-7.2,-13.05
16086,1941-01-10,0.0,-7.800000000000001,1.1,-3.3500000000000005
16087,1941-01-11,0.0,-11.100000000000001,6.7,-2.2000000000000006
16088,1941-01-12,0.0,-5.6000000000000005,5.0,-0.30000000000000027
16089,1941-01-13,0.0,-6.1000000000000005,-1.1,-3.6000000000000005
16090,1941-01-14,0.0,-4.4,-1.7000000000000002,-3.0500000000000003
16091,1941-01-15,0.8,-2.8000000000000003,-1.1,-1.9500000000000002
16092,1941-01-16,4.1000000000000005,-2.2,-0.6000000000000001,-1.4000000000000001
16093,1941-01-17,4.3,-16.7,-1.1,-8.9
16094,1941-01-18,0.0,-22.200000000000003,-13.3,-17.75
16095,1941-01-19,0.0,-18.3,-8.3,-13.3
16096,1941-01-20,0.0,-10.0,-4.4,-7.2
16097,1941-01-21,7.9,-6.7,-1.1,-3.9000000000000004
16098,1941-01-22,4.6000000000000005,-9.4,-1.1,-5.25
16099,1941-01-23,0.0,-14.4,-7.800000000000001,-11.100000000000001
16100,1941-01-24,0.30000000000000004,-13.3,-2.8000000000000003,-8.05
16101,1941-01-25,0.30000000000000004,-5.0,-2.8000000000000003,-3.9000000000000004
16102,1941-01-26,4.3,-7.2,-3.9000000000000004,-5.550000000000001
16103,1941-01-27,0.0,-17.8,-4.4,-11.100000000000001
16104,1941-01-28,0.0,-17.8,-3.9000000000000004,-10.850000000000001
16105,1941-01-29,0.0,-20.6,-2.2,-11.4
16106,1941-01-30,0.0,-6.7,2.2,-2.25
16107,1941-01-31,0.0,-16.1,4.4,-5.8500000000000005
16108,1941-02-01,0.0,-7.800000000000001,1.7000000000000002,-3.0500000000000003
16109,1941-02-02,0.0,-10.0,0.6000000000000001,-4.7
16110,1941-02-03,0.0,-18.900000000000002,-3.3000000000000003,-11.100000000000001
16111,1941-02-04,0.0,-5.6000000000000005,-1.1,-3.3500000000000005
16112,1941-02-05,0.0,-4.4,2.8000000000000003,-0.8
16113,1941-02-06,0.0,-12.200000000000001,-2.8000000000000003,-7.500000000000001
16114,1941-02-07,0.0,-12.200000000000001,-7.2,-9.700000000000001
16115,1941-02-08,0.0,-15.600000000000001,-3.3000000000000003,-9.450000000000001
16116,1941-02-09,0.0,-13.9,-3.3000000000000003,-8.6
16117,1941-02-10,0.0,-12.200000000000001,0.6000000000000001,-5.800000000000001
16118,1941-02-11,0.0,-13.3,-2.2,-7.75
16119,1941-02-12,1.8,-2.2,3.9000000000000004,0.8500000000000001
16120,1941-02-13,5.1000000000000005,-6.7,2.8000000000000003,-1.95
16121,1941-02-14,0.0,-13.3,-3.3000000000000003,-8.3
16122,1941-02-15,0.0,-7.2,-1.1,-4.15
16123,1941-02-16,3.0,-7.800000000000001,1.7000000000000002,-3.0500000000000003
16124,1941-02-17,0.0,-13.3,-4.4,-8.850000000000001
16125,1941-02-18,0.0,-25.6,-13.3,-19.450000000000003
16126,1941-02-19,0.0,-26.1,-15.0,-20.55
16127,1941-02-20,0.0,-21.700000000000003,-11.100000000000001,-16.400000000000002
16128,1941-02-21,0.0,-17.2,-8.9,-13.05
16129,1941-02-22,0.0,-20.0,-6.1000000000000005,-13.05
16130,1941-02-23,0.0,-18.900000000000002,0.6000000000000001,-9.15
16131,1941-02-24,0.0,-13.3,-2.8000000000000003,-8.05
16132,1941-02-25,0.0,-21.1,-7.2,-14.15
16133,1941-02-26,0.0,-11.100000000000001,-3.9000000000000004,-7.500000000000001
16134,1941-02-27,0.30000000000000004,-17.8,-4.4,-11.100000000000001
16135,1941-02-28,0.0,-20.0,-1.1,-10.55
16136,1941-03-01,0.0,-7.2,2.2,-2.5
16137,1941-03-02,0.8,-1.7000000000000002,3.3000000000000003,0.8
16138,1941-03-03,16.0,-7.2,2.8000000000000003,-2.2
16139,1941-03-04,0.0,-13.3,-3.3000000000000003,-8.3
16140,1941-03-05,0.0,-11.700000000000001,1.7000000000000002,-5.0
16141,1941-03-06,0.0,-5.0,0.6000000000000001,-2.2
16142,1941-03-07,0.0,-6.7,2.8000000000000003,-1.95
16143,1941-03-08,0.0,-2.8000000000000003,7.800000000000001,2.5
16144,1941-03-09,0.0,-1.1,4.4,1.6500000000000001
16145,1941-03-10,9.1,-1.7000000000000002,1.1,-0.30000000000000004
16146,1941-03-11,2.5,-2.8000000000000003,-0.6000000000000001,-1.7000000000000002
16147,1941-03-12,0.0,-3.9000000000000004,4.4,0.25
16148,1941-03-13,0.0,-11.100000000000001,1.7000000000000002,-4.700000000000001
16149,1941-03-14,0.0,-12.8,2.8000000000000003,-5.0
16150,1941-03-15,4.1000000000000005,-1.7000000000000002,2.8000000000000003,0.55
16151,1941-03-16,0.0,-16.7,1.7000000000000002,-7.5
16152,1941-03-17,0.0,-19.400000000000002,-9.4,-14.400000000000002
16153,1941-03-18,0.0,-15.600000000000001,-2.8000000000000003,-9.200000000000001
16154,1941-03-19,0.0,-4.4,5.6000000000000005,0.6000000000000001
16155,1941-03-20,0.0,-2.8000000000000003,3.3000000000000003,0.25
16156,1941-03-21,0.0,-0.6000000000000001,3.9000000000000004,1.6500000000000001
16157,1941-03-22,0.0,-3.3000000000000003,5.0,0.8499999999999999
16158,1941-03-23,0.0,-1.7000000000000002,3.9000000000000004,1.1
16159,1941-03-24,0.0,-2.2,3.3000000000000003,0.55
16160,1941-03-25,0.0,-5.0,1.1,-1.95
16161,1941-03-26,0.0,-3.3000000000000003,5.0,0.8499999999999999
16162,1941-03-27,0.0,0.0,5.0,2.5
16163,1941-03-28,0.0,-0.6000000000000001,6.1000000000000005,2.75
16164,1941-03-29,0.0,-4.4,11.100000000000001,3.3500000000000005
16165,1941-03-30,0.0,2.8000000000000003,15.600000000000001,9.200000000000001
16166,1941-03-31,0.0,1.1,12.8,6.95
16167,1941-04-01,0.0,-2.2,11.700000000000001,4.75
16168,1941-04-02,0.0,0.0,12.200000000000001,6.1000000000000005
16169,1941-04-03,6.6000000000000005,1.7000000000000002,8.3,5.0
16170,1941-04-04,6.6000000000000005,0.0,3.9000000000000004,1.9500000000000002
16171,1941-04-05,0.0,-1.1,14.4,6.65
16172,1941-04-06,0.0,2.2,10.600000000000001,6.4
16173,1941-04-07,0.0,5.6000000000000005,13.9,9.75
16174,1941-04-08,0.0,4.4,18.3,11.350000000000001
16175,1941-04-09,0.0,6.1000000000000005,12.8,9.450000000000001
16176,1941-04-10,0.0,6.7,16.7,11.7
16177,1941-04-11,0.0,6.7,22.200000000000003,14.450000000000001
16178,1941-04-12,0.0,11.700000000000001,25.6,18.650000000000002
16179,1941-04-13,5.6000000000000005,16.7,26.700000000000003,21.700000000000003
16180,1941-04-14,0.0,12.200000000000001,22.200000000000003,17.200000000000003
16181,1941-04-15,0.0,6.7,12.200000000000001,9.450000000000001
16182,1941-04-16,0.0,6.1000000000000005,17.2,11.65
16183,1941-04-17,10.4,6.1000000000000005,20.0,13.05
16184,1941-04-18,0.8,11.100000000000001,20.6,15.850000000000001
16185,1941-04-19,7.1000000000000005,9.4,16.1,12.75
16186,1941-04-20,9.4,1.7000000000000002,12.8,7.25
16187,1941-04-21,0.0,0.0,10.0,5.0
16188,1941-04-22,1.3,0.6000000000000001,17.2,8.9
16189,1941-04-23,0.0,2.2,10.600000000000001,6.4
16190,1941-04-24,0.0,-2.2,15.0,6.4
16191,1941-04-25,0.0,2.8000000000000003,20.0,11.4
16192,1941-04-26,0.0,6.1000000000000005,22.200000000000003,14.150000000000002
16193,1941-04-27,0.0,4.4,22.8,13.600000000000001
16194,1941-04-28,0.0,6.7,24.400000000000002,15.55
16195,1941-04-29,0.0,10.600000000000001,25.0,17.8
16196,1941-04-30,2.8000000000000003,11.100000000000001,23.900000000000002,17.5
16197,1941-05-01,0.0,12.8,22.8,17.8
16198,1941-05-02,0.0,12.8,25.0,18.9
16199,1941-05-03,0.0,11.700000000000001,26.1,18.900000000000002
16200,1941-05-04,0.0,12.200000000000001,27.8,20.0
16201,1941-05-05,0.0,12.200000000000001,25.0,18.6
16202,1941-05-06,2.8000000000000003,12.200000000000001,24.400000000000002,18.3
16203,1941-05-07,0.0,7.800000000000001,20.0,13.9
16204,1941-05-08,1.8,3.9000000000000004,13.9,8.9
16205,1941-05-09,0.0,5.6000000000000005,14.4,10.0
16206,1941-05-10,0.0,1.1,18.900000000000002,10.000000000000002
16207,1941-05-11,0.0,5.0,19.400000000000002,12.200000000000001
16208,1941-05-12,0.0,2.2,23.3,12.75
16209,1941-05-13,0.0,6.7,26.1,16.400000000000002
16210,1941-05-14,0.0,18.900000000000002,29.400000000000002,24.150000000000002
16211,1941-05-15,0.0,16.1,27.200000000000003,21.650000000000002
16212,1941-05-16,0.0,10.0,18.3,14.15
16213,1941-05-17,0.0,1.1,23.900000000000002,12.500000000000002
16214,1941-05-18,0.0,12.8,27.200000000000003,20.0
16215,1941-05-19,0.0,11.700000000000001,30.0,20.85
16216,1941-05-20,5.800000000000001,16.1,26.1,21.1
16217,1941-05-21,0.0,9.4,27.8,18.6
16218,1941-05-22,0.0,15.0,23.900000000000002,19.450000000000003
16219,1941-05-23,0.0,4.4,19.400000000000002,11.900000000000002
16220,1941-05-24,0.0,0.6000000000000001,23.3,11.950000000000001
16221,1941-05-25,0.0,10.600000000000001,28.900000000000002,19.75
16222,1941-05-26,0.8,18.3,30.0,24.15
16223,1941-05-27,23.400000000000002,16.1,27.200000000000003,21.650000000000002
16224,1941-05-28,4.1000000000000005,17.8,30.0,23.9
16225,1941-05-29,51.6,16.1,30.6,23.35
16226,1941-05-30,42.400000000000006,16.7,21.700000000000003,19.200000000000003
16227,1941-05-31,2.0,16.7,27.200000000000003,21.950000000000003
16228,1941-06-01,0.0,17.2,28.3,22.75
16229,1941-06-02,52.300000000000004,14.4,22.8,18.6
16230,1941-06-03,0.0,15.0,23.900000000000002,19.450000000000003
16231,1941-06-04,0.0,11.700000000000001,26.1,18.900000000000002
16232,1941-06-05,0.0,12.200000000000001,26.1,19.150000000000002
16233,1941-06-06,2.0,18.900000000000002,25.0,21.950000000000003
16234,1941-06-07,7.1000000000000005,12.200000000000001,20.0,16.1
16235,1941-06-08,0.0,7.800000000000001,13.3,10.55
16236,1941-06-09,0.0,10.600000000000001,15.0,12.8
16237,1941-06-10,0.8,12.200000000000001,18.3,15.25
16238,1941-06-11,27.400000000000002,13.9,23.3,18.6
16239,1941-06-12,8.6,14.4,20.0,17.2
16240,1941-06-13,0.0,12.8,19.400000000000002,16.1
16241,1941-06-14,0.5,12.200000000000001,21.1,16.650000000000002
16242,1941-06-15,0.0,8.9,23.900000000000002,16.400000000000002
16243,1941-06-16,0.0,9.4,26.700000000000003,18.05
16244,1941-06-17,0.0,9.4,27.8,18.6
16245,1941-06-18,0.0,16.1,27.8,21.950000000000003
16246,1941-06-19,0.0,17.8,28.900000000000002,23.35
16247,1941-06-20,0.0,19.400000000000002,31.1,25.25
16248,1941-06-21,0.0,19.400000000000002,32.2,25.800000000000004
16249,1941-06-22,0.0,17.8,30.0,23.9
16250,1941-06-23,0.0,14.4,30.0,22.2
16251,1941-06-24,0.0,13.9,31.700000000000003,22.8
16252,1941-06-25,0.0,18.3,32.800000000000004,25.550000000000004
16253,1941-06-26,14.0,19.400000000000002,32.2,25.800000000000004
16254,1941-06-27,13.200000000000001,19.400000000000002,32.2,25.800000000000004
16255,1941-06-28,0.0,18.900000000000002,28.900000000000002,23.900000000000002
16256,1941-06-29,24.400000000000002,17.8,28.3,23.05
16257,1941-06-30,7.1000000000000005,16.7,33.300000000000004,25.0
16258,1941-07-01,2.0,16.7,26.1,21.4
16259,1941-07-02,0.0,11.100000000000001,21.1,16.1
16260,1941-07-03,0.0,13.9,26.1,20.0
16261,1941-07-04,0.0,11.100000000000001,27.8,19.450000000000003
16262,1941-07-05,0.0,14.4,26.700000000000003,20.55
16263,1941-07-06,4.1000000000000005,16.1,30.0,23.05
16264,1941-07-07,0.0,15.600000000000001,29.400000000000002,22.5
16265,1941-07-08,0.0,15.0,26.700000000000003,20.85
16266,1941-07-09,1.0,17.8,32.800000000000004,25.300000000000004
16267,1941-07-10,8.9,16.7,30.0,23.35
16268,1941-07-11,0.0,15.600000000000001,22.8,19.200000000000003
16269,1941-07-12,0.0,8.3,23.3,15.8
16270,1941-07-13,0.0,11.100000000000001,23.900000000000002,17.5
16271,1941-07-14,0.0,13.9,27.8,20.85
16272,1941-07-15,2.5,16.7,26.1,21.4
16273,1941-07-16,0.0,12.8,25.0,18.9
16274,1941-07-17,3.0,11.700000000000001,30.6,21.150000000000002
16275,1941-07-18,32.300000000000004,15.0,26.1,20.55
16276,1941-07-19,0.0,10.0,27.200000000000003,18.6
16277,1941-07-20,0.0,12.8,29.400000000000002,21.1
16278,1941-07-21,0.0,15.0,32.2,23.6
16279,1941-07-22,1.5,20.0,34.4,27.2
16280,1941-07-23,0.0,21.700000000000003,34.4,28.05
16281,1941-07-24,0.0,21.700000000000003,37.2,29.450000000000003
16282,1941-07-25,0.0,19.400000000000002,33.9,26.65
16283,1941-07-26,30.5,20.6,32.2,26.400000000000002
16284,1941-07-27,1.8,20.0,32.2,26.1
16285,1941-07-28,7.1000000000000005,22.8,34.4,28.6
16286,1941-07-29,0.5,22.200000000000003,33.300000000000004,27.750000000000004
16287,1941-07-30,0.0,19.400000000000002,32.2,25.800000000000004
16288,1941-07-31,0.0,18.900000000000002,32.2,25.550000000000004
16289,1941-08-01,0.0,17.8,33.9,25.85
16290,1941-08-02,0.0,20.0,32.2,26.1
16291,1941-08-03,0.0,20.6,34.4,27.5
16292,1941-08-04,4.1000000000000005,18.900000000000002,30.0,24.450000000000003
16293,1941-08-05,0.0,17.2,30.0,23.6
16294,1941-08-06,0.0,15.0,30.6,22.8
16295,1941-08-07,0.0,16.7,32.2,24.450000000000003
16296,1941-08-08,0.0,18.900000000000002,34.4,26.65
16297,1941-08-09,0.0,16.7,32.2,24.450000000000003
16298,1941-08-10,2.3000000000000003,18.900000000000002,33.9,26.4
16299,1941-08-11,0.0,22.200000000000003,33.9,28.05
16300,1941-08-12,0.0,14.4,26.700000000000003,20.55
16301,1941-08-13,0.0,8.9,25.6,17.25
16302,1941-08-14,0.0,13.9,30.6,22.25
16303,1941-08-15,0.0,15.0,30.0,22.5
16304,1941-08-16,0.0,11.100000000000001,27.200000000000003,19.150000000000002
16305,1941-08-17,1.8,15.0,20.6,17.8
16306,1941-08-18,0.0,15.600000000000001,23.900000000000002,19.75
16307,1941-08-19,0.0,8.3,27.8,18.05
16308,1941-08-20,1.0,14.4,29.400000000000002,21.900000000000002
16309,1941-08-21,0.0,12.8,25.0,18.9
16310,1941-08-22,0.0,11.100000000000001,27.8,19.450000000000003
16311,1941-08-23,2.5,11.700000000000001,29.400000000000002,20.55
16312,1941-08-24,0.0,13.3,28.900000000000002,21.1
16313,1941-08-25,11.200000000000001,15.600000000000001,25.0,20.3
16314,1941-08-26,0.0,12.200000000000001,21.1,16.650000000000002
16315,1941-08-27,0.0,6.1000000000000005,23.3,14.700000000000001
16316,1941-08-28,0.0,8.9,27.200000000000003,18.05
16317,1941-08-29,0.0,19.400000000000002,33.300000000000004,26.35
16318,1941-08-30,0.0,22.8,35.0,28.9
16319,1941-08-31,0.0,22.200000000000003,30.6,26.400000000000002
16320,1941-09-01,0.0,10.0,28.3,19.15
16321,1941-09-02,4.3,16.1,24.400000000000002,20.25
16322,1941-09-03,0.30000000000000004,17.2,25.6,21.4
16323,1941-09-04,0.0,20.6,31.700000000000003,26.150000000000002
16324,1941-09-05,0.0,14.4,29.400000000000002,21.900000000000002
16325,1941-09-06,0.0,10.600000000000001,27.8,19.200000000000003
16326,1941-09-07,4.1000000000000005,12.8,21.1,16.950000000000003
16327,1941-09-08,91.4,15.0,23.900000000000002,19.450000000000003
16328,1941-09-09,3.3000000000000003,10.0,18.3,14.15
16329,1941-09-10,0.0,4.4,20.6,12.5
16330,1941-09-11,0.0,10.600000000000001,24.400000000000002,17.5
16331,1941-09-12,0.0,11.100000000000001,25.0,18.05
16332,1941-09-13,0.5,13.9,25.6,19.75
16333,1941-09-14,3.0,18.900000000000002,27.8,23.35
16334,1941-09-15,23.1,17.2,24.400000000000002,20.8
16335,1941-09-16,15.200000000000001,15.600000000000001,23.900000000000002,19.75
16336,1941-09-17,0.0,6.1000000000000005,23.900000000000002,15.000000000000002
16337,1941-09-18,0.0,10.0,25.6,17.8
16338,1941-09-19,0.0,13.9,28.3,21.1
16339,1941-09-20,0.0,19.400000000000002,30.6,25.0
16340,1941-09-21,0.0,20.6,30.6,25.6
16341,1941-09-22,0.0,13.9,25.0,19.45
16342,1941-09-23,0.0,8.3,26.1,17.200000000000003
16343,1941-09-24,2.5,14.4,23.900000000000002,19.150000000000002
16344,1941-09-25,0.0,6.1000000000000005,14.4,10.25
16345,1941-09-26,0.0,1.1,19.400000000000002,10.250000000000002
16346,1941-09-27,0.0,12.200000000000001,23.900000000000002,18.05
16347,1941-09-28,0.5,3.3000000000000003,12.200000000000001,7.750000000000001
16348,1941-09-29,0.8,-2.2,12.200000000000001,5.0
16349,1941-09-30,27.200000000000003,6.1000000000000005,15.600000000000001,10.850000000000001
16350,1941-10-01,0.0,3.9000000000000004,22.200000000000003,13.05
16351,1941-10-02,0.8,7.800000000000001,17.2,12.5
16352,1941-10-03,2.5,10.600000000000001,18.3,14.450000000000001
16353,1941-10-04,3.3000000000000003,7.800000000000001,16.1,11.950000000000001
16354,1941-10-05,16.3,12.200000000000001,18.3,15.25
16355,1941-10-06,6.4,8.3,20.0,14.15
16356,1941-10-07,13.5,5.0,19.400000000000002,12.200000000000001
16357,1941-10-08,0.0,1.7000000000000002,21.700000000000003,11.700000000000001
16358,1941-10-09,0.0,9.4,17.2,13.3
16359,1941-10-10,1.3,1.7000000000000002,17.8,9.75
16360,1941-10-11,0.0,8.9,22.200000000000003,15.55
16361,1941-10-12,0.0,1.7000000000000002,22.8,12.25
16362,1941-10-13,0.8,14.4,21.1,17.75
16363,1941-10-14,0.8,6.1000000000000005,19.400000000000002,12.750000000000002
16364,1941-10-15,0.0,4.4,17.8,11.100000000000001
16365,1941-10-16,0.0,-1.1,18.3,8.6
16366,1941-10-17,2.8000000000000003,1.7000000000000002,11.100000000000001,6.4
16367,1941-10-18,1.0,9.4,15.600000000000001,12.5
16368,1941-10-19,0.0,9.4,19.400000000000002,14.400000000000002
16369,1941-10-20,3.3000000000000003,13.9,18.3,16.1
16370,1941-10-21,0.0,11.100000000000001,15.600000000000001,13.350000000000001
16371,1941-10-22,3.6,11.100000000000001,18.900000000000002,15.000000000000002
16372,1941-10-23,0.0,3.3000000000000003,16.1,9.700000000000001
16373,1941-10-24,0.0,1.1,17.2,9.15
16374,1941-10-25,0.0,1.1,17.8,9.450000000000001
16375,1941-10-26,10.700000000000001,10.0,19.400000000000002,14.700000000000001
16376,1941-10-27,7.6000000000000005,-2.8000000000000003,15.0,6.1
16377,1941-10-28,0.0,-7.2,6.1000000000000005,-0.5499999999999998
16378,1941-10-29,0.0,-1.7000000000000002,5.0,1.65
16379,1941-10-30,0.5,3.3000000000000003,5.6000000000000005,4.45
16380,1941-10-31,16.8,2.8000000000000003,4.4,3.6000000000000005
16381,1941-11-01,36.800000000000004,-0.6000000000000001,4.4,1.9000000000000001
16382,1941-11-02,0.0,-3.3000000000000003,10.0,3.3499999999999996
16383,1941-11-03,0.0,-2.8000000000000003,11.700000000000001,4.45
16384,1941-11-04,1.5,0.0,6.1000000000000005,3.0500000000000003
16385,1941-11-05,11.700000000000001,-1.1,3.9000000000000004,1.4000000000000001
16386,1941-11-06,0.0,-6.7,1.7000000000000002,-2.5
16387,1941-11-07,0.0,-2.8000000000000003,0.6000000000000001,-1.1
16388,1941-11-08,0.0,-3.9000000000000004,0.0,-1.9500000000000002
16389,1941-11-09,0.0,-4.4,-1.1,-2.75
16390,1941-11-10,0.0,-5.6000000000000005,-2.2,-3.9000000000000004
16391,1941-11-11,0.0,-3.9000000000000004,2.2,-0.8500000000000001
16392,1941-11-12,0.0,-1.1,12.200000000000001,5.550000000000001
16393,1941-11-13,0.0,3.3000000000000003,11.100000000000001,7.200000000000001
16394,1941-11-14,0.0,-2.2,10.0,3.9
16395,1941-11-15,0.0,1.1,16.7,8.9
16396,1941-11-16,0.0,0.0,11.700000000000001,5.8500000000000005
16397,1941-11-17,0.0,4.4,22.200000000000003,13.3
16398,1941-11-18,0.0,10.600000000000001,19.400000000000002,15.000000000000002
16399,1941-11-19,4.1000000000000005,1.1,17.8,9.450000000000001
16400,1941-11-20,0.0,-2.2,1.1,-0.55
16401,1941-11-21,0.0,-6.7,5.6000000000000005,-0.5499999999999998
16402,1941-11-22,0.0,-6.1000000000000005,3.3000000000000003,-1.4000000000000001
16403,1941-11-23,0.0,-13.3,-5.0,-9.15
16404,1941-11-24,0.0,-8.3,7.800000000000001,-0.25
16405,1941-11-25,0.0,-3.9000000000000004,6.7,1.4
16406,1941-11-26,0.0,-4.4,13.3,4.45
16407,1941-11-27,0.0,-3.9000000000000004,13.3,4.7
16408,1941-11-28,0.0,-2.2,15.600000000000001,6.700000000000001
16409,1941-11-29,0.0,1.1,10.600000000000001,5.8500000000000005
16410,1941-11-30,0.0,1.1,5.6000000000000005,3.3500000000000005
16411,1941-12-01,0.0,1.7000000000000002,8.3,5.0
16412,1941-12-02,0.0,-3.9000000000000004,9.4,2.75
16413,1941-12-03,0.0,0.6000000000000001,9.4,5.0
16414,1941-12-04,0.0,5.6000000000000005,11.700000000000001,8.65
16415,1941-12-05,0.30000000000000004,-3.9000000000000004,10.600000000000001,3.3500000000000005
16416,1941-12-06,0.0,-9.4,3.3000000000000003,-3.05
16417,1941-12-07,0.30000000000000004,-2.8000000000000003,6.1000000000000005,1.6500000000000001
16418,1941-12-08,0.0,-5.6000000000000005,1.1,-2.25
16419,1941-12-09,0.0,-6.1000000000000005,3.9000000000000004,-1.1
16420,1941-12-10,0.0,-18.3,-6.1000000000000005,-12.200000000000001
16421,1941-12-11,0.8,-13.3,-6.7,-10.0
16422,1941-12-12,2.3000000000000003,-7.800000000000001,-2.8000000000000003,-5.300000000000001
16423,1941-12-13,0.0,-12.200000000000001,-2.2,-7.200000000000001
16424,1941-12-14,0.0,-10.600000000000001,-2.8000000000000003,-6.700000000000001
16425,1941-12-15,0.0,-3.9000000000000004,1.7000000000000002,-1.1
16426,1941-12-16,0.0,-1.7000000000000002,6.7,2.5
16427,1941-12-17,0.0,-3.9000000000000004,10.0,3.05
16428,1941-12-18,0.0,-2.8000000000000003,10.0,3.5999999999999996
16429,1941-12-19,0.0,-1.1,7.2,3.05
16430,1941-12-20,0.0,-2.8000000000000003,6.1000000000000005,1.6500000000000001
16431,1941-12-21,0.0,-0.6000000000000001,12.8,6.1000000000000005
16432,1941-12-22,4.6000000000000005,-0.6000000000000001,12.8,6.1000000000000005
16433,1941-12-23,0.0,-0.6000000000000001,2.2,0.8
16434,1941-12-24,0.0,-2.2,1.1,-0.55
16435,1941-12-25,0.8,-2.8000000000000003,0.0,-1.4000000000000001
16436,1941-12-26,17.8,-5.0,-2.2,-3.6
16437,1941-12-27,0.0,-17.8,-3.9000000000000004,-10.850000000000001
16438,1941-12-28,0.0,-18.900000000000002,-9.4,-14.150000000000002
16439,1941-12-29,0.0,-21.1,-7.800000000000001,-14.450000000000001
16440,1941-12-30,6.1000000000000005,-8.9,-2.8000000000000003,-5.8500000000000005
16441,1941-12-31,0.30000000000000004,-11.700000000000001,-5.0,-8.350000000000001
16442,1942-01-01,14.700000000000001,-13.3,-7.2,-10.25
16443,1942-01-02,0.0,-25.6,-13.3,-19.450000000000003
16444,1942-01-03,0.0,-25.0,-18.3,-21.65
16445,1942-01-04,0.0,-32.2,-22.200000000000003,-27.200000000000003
16446,1942-01-05,0.0,-31.700000000000003,-21.700000000000003,-26.700000000000003
16447,1942-01-06,0.0,-26.700000000000003,-18.900000000000002,-22.800000000000004
16448,1942-01-07,0.0,-32.2,-23.3,-27.75
16449,1942-01-08,0.0,-26.700000000000003,-11.100000000000001,-18.900000000000002
16450,1942-01-09,0.0,-24.400000000000002,-12.200000000000001,-18.3
16451,1942-01-10,0.0,-28.900000000000002,-6.7,-17.8
16452,1942-01-11,0.0,-16.1,-2.2,-9.15
16453,1942-01-12,0.0,-3.3000000000000003,1.7000000000000002,-0.8
16454,1942-01-13,0.0,-8.3,3.9000000000000004,-2.2
16455,1942-01-14,0.0,-7.2,2.8000000000000003,-2.2
16456,1942-01-15,0.0,-7.800000000000001,3.9000000000000004,-1.9500000000000002
16457,1942-01-16,0.0,-10.600000000000001,1.1,-4.750000000000001
16458,1942-01-17,0.0,-3.3000000000000003,3.3000000000000003,0.0
16459,1942-01-18,0.0,-1.7000000000000002,3.9000000000000004,1.1
16460,1942-01-19,0.0,-8.3,2.8000000000000003,-2.75
16461,1942-01-20,0.0,-6.1000000000000005,5.6000000000000005,-0.25
16462,1942-01-21,0.0,-3.3000000000000003,6.7,1.7
16463,1942-01-22,0.0,-5.0,5.6000000000000005,0.30000000000000027
16464,1942-01-23,0.0,-3.3000000000000003,9.4,3.05
16465,1942-01-24,0.0,-1.7000000000000002,7.800000000000001,3.0500000000000003
16466,1942-01-25,0.0,-3.9000000000000004,7.2,1.65
16467,1942-01-26,0.0,-3.9000000000000004,1.7000000000000002,-1.1
16468,1942-01-27,0.0,-5.0,2.8000000000000003,-1.0999999999999999
16469,1942-01-28,0.0,-6.7,1.7000000000000002,-2.5
16470,1942-01-29,0.0,-1.7000000000000002,3.3000000000000003,0.8
16471,1942-01-30,0.0,-2.8000000000000003,2.2,-0.30000000000000004
16472,1942-01-31,0.0,-9.4,-2.8000000000000003,-6.1000000000000005
16473,1942-02-01,0.0,-9.4,-3.3000000000000003,-6.3500000000000005
16474,1942-02-02,0.0,-12.8,-5.6000000000000005,-9.200000000000001
16475,1942-02-03,0.0,-6.1000000000000005,3.9000000000000004,-1.1
16476,1942-02-04,0.0,-1.1,1.1,0.0
16477,1942-02-05,0.0,-1.1,1.7000000000000002,0.30000000000000004
16478,1942-02-06,0.0,-3.3000000000000003,0.6000000000000001,-1.35
16479,1942-02-07,0.0,-7.2,0.6000000000000001,-3.3
16480,1942-02-08,0.0,-7.2,-1.7000000000000002,-4.45
16481,1942-02-09,8.1,-7.2,1.1,-3.05
16482,1942-02-10,0.0,-7.800000000000001,-1.7000000000000002,-4.75
16483,1942-02-11,0.0,-12.200000000000001,0.0,-6.1000000000000005
16484,1942-02-12,0.0,-16.7,-1.1,-8.9
16485,1942-02-13,0.0,-8.3,-0.6000000000000001,-4.45
16486,1942-02-14,0.0,-7.2,2.8000000000000003,-2.2
16487,1942-02-15,6.4,-8.9,0.0,-4.45
16488,1942-02-16,0.0,-16.1,-0.6000000000000001,-8.350000000000001
16489,1942-02-17,0.0,-23.3,-15.600000000000001,-19.450000000000003
16490,1942-02-18,0.0,-25.0,-16.1,-20.55
16491,1942-02-19,0.0,-27.8,-8.9,-18.35
16492,1942-02-20,0.0,-27.200000000000003,-5.6000000000000005,-16.400000000000002
16493,1942-02-21,0.0,-8.9,-0.6000000000000001,-4.75
