"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","12,194",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","367",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, VIBURNUM, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","35",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,225,858",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","60,832",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","12,360",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, BALLED & BURLAPPED - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, BALLED & BURLAPPED - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CONTAINERS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CONTAINERS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","734,177",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","8,057",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","138",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","8,057",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","138",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","30,861",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER FORMS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER FORMS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","439,075",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","6,415",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","269,068",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","170,007",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","32",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","65,283",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","723",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","46,783",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","603",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","18,500",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","120",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","11,178",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","372",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED","443,129",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS, GE 5 INCHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","32",""
"CENSUS","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS, GE 5 INCHES - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
